source,target
555,452
555,871
452,871
240,221
240,633
240,274
240,381
240,817
240,562
221,633
221,274
221,381
221,817
221,562
633,274
633,381
633,817
633,562
274,381
274,817
274,562
381,817
381,562
696,882
696,197
696,99
696,815
696,775
882,197
882,99
882,815
882,775
817,562
786,692
786,202
786,581
786,225
786,501
692,202
692,581
692,225
692,501
391,697
391,836
391,130
391,106
391,656
391,666
391,7
391,14
391,640
202,581
202,225
202,501
697,836
697,130
697,106
697,656
697,666
697,7
697,14
697,640
581,225
581,501
225,501
550,261
836,130
836,106
836,656
836,666
836,7
836,14
836,640
130,106
130,656
130,666
130,7
130,14
130,640
197,99
197,815
197,775
99,815
99,775
106,656
106,666
106,7
106,14
106,640
656,666
656,7
656,14
656,640
196,890
196,875
196,281
666,7
666,14
666,640
7,14
7,640
14,640
79,335
79,561
79,711
79,131
810,767
663,260
663,830
663,230
663,267
663,416
663,894
663,485
890,875
890,281
260,830
260,230
260,267
260,416
260,894
260,485
875,281
815,775
830,230
830,267
830,416
830,894
830,485
230,267
230,416
230,894
230,485
267,416
267,894
267,485
335,561
335,711
335,131
416,894
416,485
894,485
561,711
561,131
711,131
694,193
774,6
774,488
774,39
160,376
160,195
368,398
368,209
376,195
398,209
6,488
6,39
488,39
255,474
255,807
255,56
169,383
517,842
866,180
474,807
474,56
807,56
838,52
188,194
682,904
414,680
435,0
435,190
0,190
189,742
189,843
22,314
22,402
22,464
22,709
265,205
314,402
314,464
314,709
402,464
402,709
464,709
73,294
742,843
97,731
109,178
134,503
201,371
31,354
31,835
31,892
354,835
354,892
386,241
455,469
468,236
494,546
835,892
275,717
328,66
328,695
356,88
413,143
447,629
64,824
64,852
66,695
824,852
101,95
111,853
114,387
146,75
148,734
157,475
158,419
159,301
163,798
2,792
206,471
227,54
245,329
247,857
256,677
278,642
283,784
298,664
319,384
369,592
424,608
484,618
548,669
696,877
882,877
550,625
550,325
550,303
261,442
261,183
197,877
625,62
196,855
196,511
196,20
325,728
325,407
79,400
79,708
79,568
79,667
79,829
79,204
79,396
79,443
810,725
810,317
810,55
663,537
663,799
728,81
728,129
728,13
890,855
62,597
260,537
260,799
875,511
767,487
767,76
815,877
830,537
830,799
230,537
230,799
267,799
335,400
335,568
335,667
335,161
335,443
81,461
281,855
281,511
281,20
416,537
129,722
775,877
894,537
561,708
561,568
561,851
561,204
855,20
485,537
485,799
711,400
711,708
711,667
711,204
711,224
694,388
694,164
694,96
193,339
193,415
193,603
193,166
193,432
388,821
388,530
388,285
388,861
388,505
388,700
339,558
339,637
415,349
415,549
415,479
558,42
558,585
603,428
637,781
637,888
637,246
637,133
637,57
781,68
888,50
888,434
888,532
285,693
285,27
349,107
428,305
166,401
27,336
27,436
27,627
537,799
549,571
107,616
133,490
336,309
42,573
432,825
436,704
490,785
573,673
673,83
700,858
785,639
83,885
858,295
131,400
131,568
131,851
131,829
131,161
131,396
774,527
774,646
774,891
774,61
160,366
160,145
160,763
160,24
368,730
368,870
368,613
368,541
376,366
376,522
400,708
400,443
398,730
398,870
398,509
398,437
398,613
398,217
398,185
398,315
398,60
209,509
209,217
209,420
209,604
730,441
730,296
708,667
708,851
708,161
870,541
568,851
568,829
568,224
568,396
667,204
667,224
6,527
6,457
6,751
6,151
6,117
509,437
509,441
509,185
509,315
195,29
195,628
195,322
317,103
366,522
366,628
366,125
522,29
522,145
522,777
437,420
437,5
488,527
488,457
488,751
488,151
488,117
488,496
29,322
29,24
145,763
145,125
39,457
39,891
39,58
39,496
527,646
527,891
851,829
851,224
457,646
457,61
457,86
613,5
613,48
255,333
255,617
255,624
255,864
763,777
441,296
441,60
441,757
829,161
829,396
829,443
169,77
169,421
169,235
169,477
169,856
169,223
169,324
169,348
169,141
169,619
169,674
169,90
891,61
891,58
517,602
517,119
517,476
517,118
517,45
517,610
517,451
517,171
517,377
517,208
517,390
517,744
517,380
61,751
61,86
296,604
420,48
383,745
383,345
383,284
383,179
383,249
383,273
383,889
383,310
383,544
383,658
383,678
745,687
745,252
745,51
745,367
751,86
751,58
751,151
751,117
866,318
866,583
474,333
474,617
474,864
474,720
807,864
807,897
117,496
5,823
60,823
60,757
838,896
838,253
838,350
838,382
842,577
842,342
842,502
842,879
842,132
842,409
842,482
842,778
842,373
842,569
188,26
194,239
239,243
239,364
243,876
26,347
26,472
347,515
347,497
347,738
364,408
364,790
364,174
408,49
408,886
408,671
472,635
472,903
472,94
49,839
515,726
515,510
682,651
682,72
682,765
682,739
682,685
682,470
682,796
790,234
790,433
790,766
876,168
876,614
56,333
333,617
333,624
333,897
333,720
904,326
904,410
904,332
904,721
904,832
904,621
617,624
617,720
624,897
602,343
602,902
602,776
602,808
602,850
326,297
326,126
326,214
326,868
726,481
726,466
77,46
77,714
77,844
77,155
77,375
77,207
77,74
433,701
174,848
510,661
701,872
766,559
410,393
410,417
410,846
577,448
577,525
577,422
687,392
687,173
687,564
119,257
119,226
119,607
252,270
52,379
52,560
180,192
192,242
192,78
192,787
242,263
242,33
263,346
263,446
263,874
346,491
346,893
379,35
379,307
446,59
446,600
476,71
476,238
476,359
476,499
491,827
78,881
787,93
93,405
392,8
392,755
332,596
45,531
45,450
45,512
46,222
46,385
46,737
896,513
896,840
896,10
896,153
896,128
173,167
297,38
297,67
297,887
610,797
342,831
343,622
343,110
343,665
343,299
345,292
126,228
126,63
126,899
253,429
513,89
513,115
228,702
228,528
257,216
429,816
448,634
531,655
840,43
10,869
167,211
502,139
51,681
51,605
63,524
681,735
8,100
8,506
214,676
214,378
214,536
216,545
451,460
676,670
797,644
797,814
226,780
270,575
270,553
270,764
421,649
450,699
450,427
450,595
575,210
651,397
714,82
765,268
844,761
132,266
132,121
153,729
179,715
210,276
222,551
235,21
266,122
266,40
350,623
367,762
525,412
525,44
596,316
634,500
715,508
715,458
121,186
121,69
171,740
171,23
412,516
435,743
435,863
435,41
435,746
477,430
477,187
508,654
553,768
553,535
553,845
71,811
739,645
768,733
780,231
208,404
316,233
382,659
397,783
397,657
685,820
721,684
82,135
0,859
0,863
0,746
393,277
110,599
189,444
189,833
40,589
605,789
684,18
742,142
742,363
843,142
843,363
190,743
386,80
455,771
468,650
731,834
743,859
859,41
363,444
444,833
469,492
555,221
555,633
555,274
555,696
555,202
555,225
555,550
555,836
555,261
555,130
555,197
555,99
555,196
555,7
555,14
555,640
555,79
555,663
555,728
555,890
555,62
555,597
555,260
555,830
555,230
555,267
555,335
555,281
555,461
555,129
555,775
555,561
555,877
555,485
555,711
555,694
555,193
555,388
555,821
555,530
555,339
555,415
555,558
555,781
555,888
555,285
555,349
555,428
555,164
555,166
555,246
555,27
555,50
555,537
555,571
555,133
555,305
555,336
555,401
555,407
555,434
555,436
555,490
555,57
555,585
555,616
555,627
555,673
555,700
555,704
555,785
555,83
555,858
555,96
555,774
555,160
555,368
555,376
555,398
555,708
555,870
555,487
555,667
555,6
555,509
555,195
555,317
555,366
555,522
555,29
555,39
555,527
555,851
555,255
555,646
555,441
555,628
555,217
555,829
555,169
555,61
555,296
555,420
555,204
555,383
555,745
555,751
555,807
555,86
555,58
555,185
555,224
555,315
555,117
555,60
555,604
555,838
555,48
555,56
555,532
555,757
555,864
555,687
555,897
555,52
555,392
555,896
555,76
555,513
555,284
555,429
555,680
555,167
555,681
555,421
555,755
555,844
555,307
555,715
555,155
555,659
555,276
555,375
555,73
555,845
555,275
555,717
452,240
452,221
452,381
452,562
452,786
452,692
452,391
452,202
452,697
452,581
452,225
452,550
452,836
452,261
452,130
452,99
452,106
452,625
452,656
452,196
452,325
452,14
452,640
452,79
452,810
452,663
452,728
452,62
452,260
452,875
452,767
452,830
452,267
452,335
452,461
452,416
452,129
452,855
452,877
452,694
452,193
452,388
452,339
452,415
452,603
452,781
452,285
452,428
452,861
452,166
452,246
452,50
452,133
452,336
452,401
452,434
452,436
452,479
452,490
452,505
452,57
452,585
452,616
452,627
452,68
452,700
452,83
452,96
452,131
452,774
452,160
452,368
452,400
452,398
452,209
452,730
452,870
452,487
452,667
452,195
452,511
452,366
452,522
452,437
452,55
452,29
452,145
452,39
452,527
452,851
452,457
452,613
452,646
452,763
452,441
452,628
452,217
452,169
452,891
452,296
452,420
452,204
452,745
452,751
452,474
452,807
452,86
452,151
452,185
452,224
452,315
452,496
452,60
452,838
452,396
452,56
452,103
452,624
452,20
452,77
452,864
452,897
452,252
452,379
452,46
452,173
452,322
452,76
452,345
452,513
452,35
452,414
452,680
452,89
452,167
452,270
452,714
452,755
452,153
452,155
452,21
452,273
452,430
452,733
452,390
452,535
452,605
452,294
452,310
452,386
871,633
871,274
871,381
871,696
871,882
871,817
871,562
871,786
871,692
871,697
871,581
871,501
871,550
871,261
871,130
871,197
871,99
871,106
871,625
871,196
871,7
871,325
871,14
871,79
871,663
871,890
871,260
871,875
871,815
871,830
871,230
871,335
871,81
871,281
871,461
871,416
871,775
871,561
871,711
871,725
871,694
871,193
871,530
871,415
871,442
871,558
871,637
871,781
871,349
871,428
871,693
871,861
871,164
871,166
871,27
871,50
871,107
871,133
871,42
871,432
871,436
871,479
871,505
871,57
871,573
871,627
871,68
871,700
871,704
871,858
871,131
871,774
871,160
871,368
871,730
871,708
871,568
871,6
871,317
871,511
871,366
871,522
871,488
871,29
871,39
871,799
871,851
871,457
871,613
871,183
871,255
871,763
871,441
871,628
871,217
871,169
871,891
871,420
871,383
871,745
871,474
871,86
871,58
871,5
871,60
871,333
871,757
871,864
871,687
871,720
871,392
871,46
871,322
871,345
871,284
871,680
871,755
871,816
871,179
871,350
871,155
871,211
871,508
871,348
871,605
871,207
871,737
240,696
240,882
240,692
240,697
240,581
240,225
240,261
240,130
240,106
240,625
240,656
240,7
240,325
240,14
240,640
240,79
240,810
240,890
240,875
240,767
240,830
